event_date,ticker,cross_type,probability,look_threshold_pct,look_margin_pct,recommendation,rank
2026-05-23,LI,death_st,61.19,75.0,-13.81,SKIP,1
2026-05-23,NXE,death_st,58.96,75.0,-16.04,SKIP,2
2026-05-23,UEC,death_st,55.48,75.0,-19.52,SKIP,3
2026-05-23,WMG,golden,54.16,70.0,-15.84,SKIP,4
2026-05-23,SMMT,death_st,52.22,75.0,-22.78,SKIP,5
2026-05-23,FIVE,death_st,48.47,75.0,-26.53,SKIP,6
2026-05-23,ICL,golden,46.14,70.0,-23.86,SKIP,7
2026-05-23,TEX,death_st,44.9,75.0,-30.1,SKIP,8
2026-05-23,CCJ,death_st,43.64,75.0,-31.36,SKIP,9
2026-05-23,MSI,death,42.2,70.0,-27.8,SKIP,10
2026-05-23,BVN,death_st,41.0,75.0,-34.0,SKIP,11
2026-05-23,SUI,death,38.36,70.0,-31.64,SKIP,12
2026-05-23,GATX,death_st,36.18,75.0,-38.82,SKIP,13
2026-05-23,EIX,golden_st,35.58,75.0,-39.42,SKIP,14
2026-05-23,SNPS,golden,31.89,70.0,-38.11,SKIP,15
2026-05-23,FTAI,death_st,29.89,75.0,-45.11,SKIP,16
2026-05-23,TKC,death_st,23.78,75.0,-51.22,SKIP,17
2026-05-23,FITB,death_st,22.95,75.0,-52.05,SKIP,18
2026-05-23,CIBR,golden,20.77,70.0,-49.23,SKIP,19
2026-05-23,USB,death_st,20.66,75.0,-54.34,SKIP,20
2026-05-23,XEL,death_st,20.37,75.0,-54.63,SKIP,21
2026-05-23,AEE,death_st,19.99,75.0,-55.01,SKIP,22
2026-05-23,WH,death_st,19.78,75.0,-55.22,SKIP,23
2026-05-23,SYF,death_st,19.32,75.0,-55.68,SKIP,24
2026-05-23,EWZ,death_st,19.12,75.0,-55.88,SKIP,25
2026-05-23,EQR,golden,18.97,70.0,-51.03,SKIP,26
2026-05-23,PKG,death_st,18.73,75.0,-56.27,SKIP,27
2026-05-23,BLD,death_st,18.72,75.0,-56.28,SKIP,28
2026-05-23,FSEC,death,18.72,70.0,-51.28,SKIP,29
2026-05-23,SCMB,death,18.43,70.0,-51.57,SKIP,30
2026-05-23,DE,death_st,17.02,75.0,-57.98,SKIP,31
2026-05-23,TDY,death_st,14.83,75.0,-60.17,SKIP,32
2026-05-23,UHAL.B,death_st,14.26,75.0,-60.74,SKIP,33
2026-05-23,IBDR,golden,13.51,70.0,-56.49,SKIP,34
2026-05-23,FLTR,golden,12.42,70.0,-57.58,SKIP,35
